owner_acronym,effective_year,sum_yearly_value
agr,2014,109308.47
agr,2015,122552.07
agr,2016,49995.72
atssc,2016,445615.50
atssc,2017,377815.50
cas,2017,66421.40
cbsa,2014,490760.54
cbsa,2015,1916621.79
cbsa,2016,666315.80
cbsa,2017,2345488.04
cc,2017,47530.00
ceaa,2013,8250.00
ceaa,2014,8250.00
ceaa,2017,12486.12
cfia,2011,815753.12
cfia,2012,95351.69
cfia,2013,-14890.00
cfia,2014,314141.70
cfia,2015,188869.90
cfia,2017,40612.20
cnsc,2008,327043.91
cnsc,2009,236009.89
cnsc,2010,404433.30
cnsc,2011,57774.08
cnsc,2015,43629.31
cnsc,2016,43629.31
cnsc,2017,258802.19
cra,2008,126892.52
cra,2010,37459.50
cra,2011,297438.66
cra,2012,19950.15
cra,2013,19950.15
cra,2015,93467.95
cra,2016,93467.95
csa,2013,20695.50
csa,2014,116195.58
csa,2015,167129.50
csa,2016,144868.50
csa,2017,306315.20
csc,2015,141250.00
cta,2015,7735.00
cta,2016,7735.00
cta,2017,7735.00
dfo,2010,26855.10
dfo,2011,51250.00
dfo,2012,51250.00
dfo,2015,66320.00
dfo,2016,114050.00
dfo,2017,556567.11
dnd,2009,340200.00
dnd,2010,340200.00
dnd,2012,156618.00
dnd,2013,385885.40
dnd,2014,56885.90
dnd,2015,439175.74
dnd,2016,1158469.76
dnd,2017,503669.67
ec,2008,313218.61
ec,2009,731635.34
ec,2010,687336.25
ec,2011,398665.25
ec,2013,167745.26
ec,2014,140429.00
ec,2015,59300.77
ec,2016,65420.72
ec,2017,138157.13
elections,2015,63811.13
elections,2016,63811.13
elections,2017,63811.13
esdc,2008,88117.32
esdc,2009,334013.77
esdc,2010,349130.17
esdc,2011,303390.93
esdc,2012,661323.30
esdc,2013,656287.38
esdc,2014,291229.17
esdc,2015,30935.60
esdc,2016,81508.50
esdc,2017,43379.61
feddev,2009,236205.00
feddev,2010,432134.25
fin,2008,177347.68
fin,2009,78541.16
fin,2015,12500.00
fin,2016,37416.50
fintrac,2008,139115.00
fja,2015,12500.00
fja,2016,12500.00
gac,2008,518648.48
gac,2009,324552.39
gac,2010,36652.54
gac,2011,385411.54
gac,2012,594024.82
gac,2013,1232098.51
gac,2014,836304.79
gac,2015,539953.47
gac,2016,416148.59
gac,2017,279866.13
hc,2010,64977.83
hc,2011,1872919.59
hc,2012,3408411.44
hc,2013,3297259.24
hc,2014,2293933.58
hc,2015,727443.60
hc,2016,332628.73
hc,2017,218425.84
ic,2008,298797.00
ic,2009,261105.00
ic,2010,179298.00
ic,2011,13560.00
ic,2012,56781.00
ic,2017,12497.80
inac,2013,38864.64
inac,2014,103219.91
inac,2015,547848.61
inac,2016,340320.94
inac,2017,466257.38
infra,2009,217484.78
infra,2010,665626.28
infra,2011,392015.43
infra,2012,257568.53
infra,2013,219674.54
infra,2016,86953.50
infra,2017,95388.95
ircc,2011,81484.58
ircc,2012,54025.58
ircc,2014,79091.57
ircc,2015,79091.57
ircc,2016,16008.33
ircc,2017,20325.88
isc,2017,125580.67
just,2009,48537.56
just,2010,85593.19
just,2011,76741.13
just,2012,361705.11
just,2013,691414.56
just,2016,21470.00
mgerc,2016,88094.80
mgerc,2017,84591.80
mpcc,2017,24577.50
neb,2017,25000.00
nrc,2010,62376.00
nrc,2011,37374.00
nrc,2012,100004.00
nrc,2013,259193.00
nrc,2014,199501.50
nrc,2015,45284.00
nrc,2017,28815.00
nrcan,2013,296149.22
nrcan,2014,249900.84
nrcan,2015,295452.84
nrcan,2016,70129.49
nrcan,2017,147380.25
oci,2014,70157.24
oci,2015,70157.24
oci,2016,70157.24
oci,2017,82749.57
ocol,2017,39260.82
pc,2010,62842.50
pc,2011,3500.00
pc,2012,3500.00
pc,2013,3500.00
pc,2016,89909.86
pc,2017,109684.86
pch,2008,62563.50
pch,2012,114088.59
pch,2015,49648.06
pch,2017,34776.00
pco,2008,24360.00
pco,2010,29380.00
pco,2011,234434.81
pco,2012,112700.32
pco,2013,44070.00
pco,2014,16893.50
pco,2015,142760.98
pco,2016,24069.00
pco,2017,23131.10
phac,2010,64977.83
phac,2011,1134936.82
phac,2012,1447562.35
phac,2013,1540594.02
phac,2014,3868332.07
phac,2015,232163.02
phac,2016,417458.37
phac,2017,1318552.13
ppsc,2009,20948.05
ppsc,2010,20948.05
ps,2008,134900.00
ps,2011,707623.91
ps,2012,498691.43
ps,2013,248055.15
ps,2014,166507.26
ps,2015,238024.38
ps,2016,293253.13
ps,2017,117422.54
psc,2008,20352.00
psc,2012,40680.00
psc,2015,20088.00
pspc,2008,292601.54
pspc,2009,348354.94
pspc,2010,1518143.46
pspc,2011,1502807.49
pspc,2012,1126335.00
pspc,2013,1386603.59
pspc,2014,180937.04
pspc,2015,112194.97
pspc,2016,851302.66
pspc,2017,59849.59
rcmp,2009,88201.58
rcmp,2010,88201.58
sirc,2015,25000.00
sirc,2016,119758.13
sirc,2017,69754.78
ssc,2012,419180.85
ssc,2013,1362376.43
ssc,2014,1103437.77
ssc,2016,12246.38
ssc,2017,162553.33
stats,2010,607072.98
stats,2011,294273.26
stats,2012,130515.00
stats,2017,84750.00
tbs,2008,388309.25
tbs,2009,204649.73
tbs,2010,545171.50
tbs,2011,124012.50
tbs,2012,2730456.67
tbs,2013,2835320.58
tbs,2014,816264.50
tbs,2015,59384.48
tbs,2016,274423.58
tbs,2017,201592.00
tc,2011,439010.04
tc,2012,719126.10
tc,2013,404711.62
tc,2014,830422.15
tc,2015,814707.64
tc,2016,228119.06
tc,2017,160692.81
vac,2014,66339.34
vac,2015,491662.31
vac,2016,58026.00
vrab,2015,7299.50
vrab,2016,7299.50
